-0.95370707,-2.2290985,-2.7745639,-3.2167415,-3.0197849,-2.1865751,-1.5965955,-1.2365983,-0.95524637,-0.42909846,-0.094743684,-0.11425044,-0.069225658,-0.10760573,-0.073533548,-0.033116023,-0.12127349,-0.076091811,-0.071220848,-0.092755622,-0.10962937,-0.081074659,-0.10267094,-0.12884683,-0.17831491,-0.16810701,-0.14015078,-0.22139955,-0.21624344,-0.21655108,-0.26817935,-0.33587743,-0.27427304,-0.33601802,-0.37883245,-0.40086149,-0.3970132,-0.41967133,-0.43239829,-0.41045035,-0.44900045,-0.50040789,-0.4483687,-0.46541157,-0.43948354,-0.40984161,-0.29750257,-0.29003358,-0.21381481,-0.20032388,-0.12639372,-0.011842588,0.089218473,0.10063398,0.14115454,0.17358883,0.18146029,0.33182631,0.27674353,0.27752078,0.34038614,0.41269664,0.37035156,0.39567132,0.39645473,0.34711862,0.41929529,0.4719209,0.4335272,0.44226679,0.42894559,0.43864841,0.43106218,0.43162284,0.51871643,0.44693908,0.50936678,0.59128718,0.62698626,0.58714155,0.70259361,0.69755965,0.68182513,0.82162553,0.76091918,0.84091833,0.80918753,0.823514,0.79938775,0.86165041,0.81848163,0.81556778,0.74728535,0.79098388,0.78643332,0.74601922,0.71425873,0.7127024,0.75305376,0.73372887,0.64076125,0.63194782,0.61926321,0.61410793,0.60143734,0.66258213,0.62437306,0.53118068,0.5992837,0.54509747,0.48435446,0.49463961,0.487357,0.50885286,0.52782175,0.51085419,0.54863461,0.56678644,0.62502831,0.72506923,0.84269145,1.0002852,0.92307431,0.87632968,1.0075559,1.1754128,1.1392141,0.96869039,0.65913238,0.52623019,0.57422948,0.31772733,-0.097928531,-0.92383218,-1.7671724,-2.9273743,-4.0835303,-4.2716624,-2.972347,-2.0255924,0
0.16492693,-1.1722193,-2.2686718,-2.9791286,-3.1545615,-3.1901301,-2.9355795,-2.7692188,-2.2177096,-1.5950472,-1.2338795,-0.95045133,-0.7611823,-0.69591299,-0.4448275,0.079069993,0.39068177,0.40340144,0.38327838,0.44636076,0.4298395,0.33332437,0.38714907,0.47152586,0.4595177,0.45061312,0.45552941,0.44659949,0.39235832,0.36572258,0.42566783,0.44920473,0.46230624,0.41692911,0.37504148,0.31865495,0.27994836,0.3408923,0.28772468,0.28142182,0.312496,0.27594437,0.20263069,0.13985111,0.16607902,0.1496787,0.13379375,0.15640536,0.046982572,-0.009015265,0.046724434,0.080876504,0.082039421,-0.018181523,-0.029814458,-0.068093705,-0.084660806,-0.020164223,-0.063642288,-0.09912673,-0.084465328,-0.031926821,-0.069198044,-0.099048666,-0.064054759,-0.052603293,-0.079959349,-0.12330836,-0.051114636,-0.003462475,0.044434279,0.050411135,0.11372082,0.2356949,0.18862085,0.25285527,0.30941355,0.29363869,0.35996722,0.42424972,0.42726865,0.42945366,0.4533191,0.46621278,0.57859503,0.53988817,0.55395648,0.62369141,0.53785188,0.61861391,0.66535708,0.72272401,0.71319895,0.66497138,0.66708321,0.65494525,0.73595974,0.70701432,0.67284785,0.66026532,0.66506451,0.74197561,0.75696884,0.73763191,0.79239239,0.84173599,0.75892645,0.77358174,0.87918263,0.82610351,0.80950972,0.90858453,0.93774464,0.91086296,0.78087077,0.69554183,0.646988,0.52740556,0.5379915,0.63349069,0.71454602,0.66168204,0.51687598,0.46564864,0.38552008,0.32089971,0.47342489,0.60680525,0.54500288,0.34165638,0.016131638,-0.49161593,-1.1324041,-1.8771451,-2.6885901,-3.3089836,-3.6672712,-2.7690172,-2.1133249,-0.59945116,0
0.62359051,-0.47222607,-1.9155578,-2.6663097,-2.9295514,-2.9043037,-2.703087,-2.3926985,-1.8762018,-1.3358137,-0.87640413,-0.67765662,-0.52080639,-0.34439917,0.097728839,0.47287219,0.51052288,0.55887671,0.52712575,0.56551586,0.63401535,0.55375022,0.57592286,0.57290656,0.53751647,0.53784313,0.51762949,0.50057717,0.45845554,0.44320818,0.39466224,0.42138695,0.46484887,0.44441838,0.41840127,0.38989222,0.43817084,0.35144458,0.26062626,0.26643946,0.15714308,0.23836612,0.22292928,0.13199347,0.19099673,0.12345853,0.059708262,0.11163153,0.12903827,0.080999804,0.046265274,0.046911831,-0.008048505,-0.094584256,-0.091763425,-0.07763492,-0.16560967,-0.1604583,-0.05838533,-0.088909123,-0.15190592,-0.076859792,-0.017399833,-0.061355579,-0.020074118,0.047395192,-0.01699551,-0.074313863,0.013998929,0.082586142,0.17744707,0.30818009,0.2860526,0.33176058,0.35890877,0.35713667,0.47585246,0.49215686,0.56486694,0.43328882,0.46931483,0.55463611,0.52851749,0.54288615,0.54420901,0.56761529,0.62402435,0.66786312,0.7197275,0.75074674,0.54702656,0.58717527,0.56981754,0.51129975,0.58710148,0.55937206,0.65019565,0.74856078,0.6820877,0.64206416,0.64580194,0.62088447,0.64333789,0.73182366,0.67067556,0.69148991,0.63487858,0.65629103,0.64557542,0.75551589,0.85860682,0.78759029,0.77955216,0.68721718,0.79957606,0.79736975,0.68931213,0.49462334,0.50095527,0.50835904,0.49852123,0.38380801,0.1986756,0.12192215,0.010759385,0.19432639,0.46978943,0.42714247,0.15484291,-0.26607455,-0.78419065,-1.381134,-2.1152891,-2.9976665,-3.8374971,-3.9093766,-3.319777,-2.0985995,-1.6387168,-0.9932518,0
-0.11556841,-1.3747942,-2.1440369,-2.5741932,-2.7514242,-2.9313075,-2.6882942,-2.2908493,-1.726952,-1.2291506,-0.9478737,-0.82721847,-0.63515741,-0.25629243,0.20020248,0.38774897,0.33083255,0.30770569,0.33212975,0.3716936,0.35464466,0.32358421,0.27420382,0.32617645,0.29749497,0.31929331,0.39026995,0.27258523,0.28311932,0.25008624,0.20773448,0.26804592,0.29257419,0.27431367,0.24572214,0.1396254,0.11751168,0.19543098,0.15302525,0.19858831,0.25269054,0.18024641,0.077784249,0.075608508,0.077176147,0.066617299,0.056011331,-0.047022158,0.003930179,0.020257656,-0.039580451,0.007213378,-0.041295019,-0.056512103,-0.03535469,-0.14740191,-0.093419089,-0.018666468,-0.13541512,-0.16976151,-0.14986993,-0.16805384,-0.19517692,-0.22318794,-0.11168631,-0.027066012,-0.070268249,-0.017993664,0.006488828,0.003772659,0.099657656,0.12983761,0.14460848,0.236701,0.28474109,0.28336015,0.29970221,0.34220091,0.37323363,0.4382284,0.46500987,0.4639206,0.45781077,0.49469937,0.59320977,0.57264252,0.64802499,0.73111884,0.62760643,0.603361,0.6578168,0.69681524,0.75589958,0.74692772,0.72555474,0.76021606,0.81994265,0.86054604,0.84913035,0.83190735,0.80246689,0.76982717,0.82159384,0.88062671,0.86527532,0.82668105,0.80345826,0.85377018,0.89899478,0.94820756,0.96530258,0.95235833,1.0361961,1.0610461,1.043488,0.99671426,0.94159049,0.87767451,0.65816068,0.64828544,0.7233589,0.70758149,0.78086068,0.46726846,0.27298305,0.18276329,0.022753226,0.18650692,0.27847823,0.10604579,-0.13785029,-0.5786045,-1.198665,-1.8494724,-2.8300615,-3.527074,-4.0415315,-3.2632495,-2.5174573,-1.1320804,0
-0.21542331,-1.5130093,-1.9759886,-2.5194766,-2.4991743,-2.5677619,-2.6303714,-2.4261742,-2.0178151,-1.4522045,-0.94205594,-0.70460871,-0.65247339,-0.55619647,-0.3410724,0.01872109,0.36249911,0.46563561,0.42501751,0.43118881,0.43889411,0.41573946,0.41563728,0.44526394,0.49979898,0.52679646,0.46420403,0.41664693,0.43744995,0.43607137,0.44951674,0.42612446,0.42074037,0.48131891,0.42356039,0.39815122,0.41649162,0.37148787,0.41278085,0.40639847,0.32797116,0.40738609,0.3932504,0.31176952,0.39444453,0.30933139,0.2360229,0.27524057,0.22391054,0.26130271,0.2990277,0.26622805,0.2032673,0.22171299,0.27073221,0.16816375,0.14321806,0.17111945,0.13749908,0.14315717,0.095260742,0.04735031,0.094456249,0.090101176,0.059476522,0.079716371,0.063370015,0.087457313,0.13870208,0.081865368,0.016296024,0.076118282,0.16760086,0.13706694,0.14195801,0.23300912,0.21608956,0.17648963,0.23280337,0.33666555,0.43010177,0.43977189,0.41327377,0.45612299,0.49554664,0.50355367,0.47839308,0.4667768,0.58586943,0.63806112,0.60268357,0.6582982,0.69177146,0.68717794,0.70221677,0.67357587,0.65245291,0.71044586,0.7256583,0.67151197,0.70336293,0.76308612,0.70650885,0.71345455,0.86996943,0.87855363,0.75415378,0.73955874,0.79304384,0.81901025,0.81448323,0.83141255,0.83235161,0.75190055,0.64980502,0.5556605,0.50162121,0.51748105,0.59299812,0.56211316,0.41671269,0.41841679,0.32239182,0.064442651,0.094441728,0.27567948,0.2410394,0.020801231,-0.25665737,-0.66348272,-1.3202813,-2.1024041,-2.7817636,-3.5264104,-3.9611777,-3.7370672,-2.8385406,-1.4461075,-0.88812157,0.50535675,0
-0.88317816,-1.8146166,-2.1324911,-2.8415726,-2.8990442,-2.8458727,-2.7002113,-2.2543762,-1.7406916,-1.2748621,-1.0159857,-0.88592566,-0.66887352,-0.43814519,-0.17907859,0.19646458,0.38093498,0.35784932,0.34114178,0.36209051,0.38212966,0.35864884,0.39167602,0.44967047,0.41706585,0.41098205,0.43847969,0.38805254,0.3953775,0.47816987,0.4701028,0.44582759,0.43059439,0.4208728,0.42022123,0.39430212,0.42769452,0.38904018,0.36859465,0.45703043,0.39357135,0.34651522,0.3552815,0.3173388,0.33872805,0.2919207,0.24684298,0.29838488,0.29572025,0.2463521,0.22970602,0.26566332,0.30607688,0.27705592,0.25368519,0.27966491,0.2062173,0.10515156,0.11764,0.11255532,0.075670288,0.091624589,0.097745099,0.097460872,0.1067965,0.077844009,0.099536984,0.13979802,0.10309829,0.082725798,0.067114608,0.068465484,0.12439756,0.14081262,0.13299139,0.16194573,0.21923592,0.25996823,0.2734679,0.3327387,0.43177788,0.4557515,0.41819914,0.44298685,0.51425536,0.55403668,0.56199455,0.59730809,0.63910625,0.63867673,0.6921886,0.71564053,0.69630746,0.77853494,0.79940274,0.77850368,0.77433364,0.70476284,0.71679031,0.75719071,0.72918311,0.74335675,0.77778626,0.77945172,0.78761376,0.80669976,0.84196479,0.89351556,0.90575769,0.89026835,0.84652391,0.8394705,0.90000917,0.83031587,0.65220046,0.51914458,0.53515254,0.62696953,0.53522878,0.43744489,0.43494525,0.33072762,0.21406806,0.11382762,0.053968004,0.15676621,0.17684178,-0.034900129,-0.2483281,-0.60194955,-1.2215255,-1.7673052,-2.2677539,-2.9899277,-3.5263494,-3.6835562,-3.1192191,-1.9005985,-1.2357525,0.13461493,0
-0.13839885,-0.97740395,-1.4898968,-1.9197143,-2.2319244,-2.2344549,-1.9422776,-1.4280602,-1.1696109,-1.0032092,-0.921511,-0.6608494,-0.35841658,-0.29806275,-0.29739077,-0.2642742,-0.30065676,-0.29309349,-0.27346292,-0.25787585,-0.27919161,-0.26086471,-0.27064663,-0.29757353,-0.32723418,-0.32024328,-0.29362667,-0.31653791,-0.32027036,-0.31095058,-0.31400659,-0.32376915,-0.28216199,-0.29941076,-0.33325048,-0.36996304,-0.39002087,-0.38907349,-0.40963404,-0.41499654,-0.45483209,-0.43648316,-0.41848243,-0.44282974,-0.48430429,-0.50504752,-0.48631316,-0.46257477,-0.47758223,-0.47182497,-0.47120117,-0.44013004,-0.43064684,-0.37794484,-0.36483549,-0.34454326,-0.33172663,-0.3419385,-0.25887619,-0.2419591,-0.21058547,-0.12564524,-0.069308088,-0.067949922,-0.072483734,-0.026842633,-0.028974385,-0.010827525,0.054882805,0.026955547,0.017729784,0.07470784,0.080574599,0.11069377,0.084632602,0.091311045,0.099906836,0.14709024,0.17147747,0.12915734,0.17403345,0.1522934,0.18607318,0.17272174,0.20795909,0.19895064,0.27193402,0.21684666,0.19756142,0.25230551,0.2320717,0.24312209,0.26017465,0.28235769,0.24972668,0.27878991,0.32880658,0.28479508,0.32918749,0.36416389,0.37312127,0.37354631,0.37059725,0.38052687,0.38898677,0.43407588,0.47669306,0.53292849,0.63802062,0.71959984,0.90648068,1.0659179,1.1201089,1.1997884,1.422269,1.5968667,1.7171435,1.8469292,1.9562376,2.1390693,2.3808673,2.5599115,2.6608482,2.8019972,2.8472095,2.650996,2.2193134,1.9917013,1.4998074,0.51206585,-0.13931838,-0.47129903,-0.66967327,-0.88983359,-1.5060237,-1.9957741,-2.0924303,-2.2441816,-2.1210233,-1.7863978,0
-0.13644335,-0.91682494,-1.5939241,-1.8284935,-1.9753158,-2.0092511,-1.8979611,-1.5368054,-1.1244571,-0.8586586,-0.83349425,-0.77063259,-0.4766005,-0.17818701,-0.18712979,-0.22626181,-0.16132693,-0.19758503,-0.18195343,-0.16157273,-0.17743071,-0.18974008,-0.16364385,-0.14600115,-0.18358304,-0.18309693,-0.17591151,-0.23345198,-0.17725752,-0.20411108,-0.17821217,-0.24381128,-0.25083851,-0.28610232,-0.27172354,-0.2371492,-0.24151441,-0.25866904,-0.25968167,-0.28739583,-0.33484479,-0.3367339,-0.38643243,-0.41384503,-0.3655188,-0.34026752,-0.37005854,-0.39746381,-0.39297904,-0.40334562,-0.43667122,-0.39459733,-0.35096614,-0.36985899,-0.37647487,-0.38616255,-0.38817113,-0.37337863,-0.31462221,-0.28755917,-0.25413997,-0.18081761,-0.17486359,-0.18978459,-0.12966222,-0.12107257,-0.12343345,-0.084978845,-0.062873114,-0.03394575,0.054380175,0.029878888,0.051159043,0.045052666,0.027371505,0.049862248,-0.018053865,-0.00624632,0.017835194,0.046190367,0.022278176,0.036816912,0.054695017,0.092387939,0.046083316,0.099406375,0.099858838,0.10961048,0.13618582,0.11208789,0.13140196,0.1163094,0.080237,0.091529621,0.10046259,0.13556974,0.20928085,0.19652462,0.18365131,0.2131661,0.26435368,0.3060016,0.27988777,0.24853076,0.26042594,0.31044871,0.40292007,0.46838181,0.55272556,0.58192875,0.66739456,0.89159931,1.0574988,1.0491905,1.1592033,1.4094819,1.6343641,1.6807415,1.8201406,1.9732917,2.1947996,2.4608693,2.5942259,2.7694637,2.8857652,2.8604873,2.661698,2.2839961,2.0316159,1.4815937,0.50094548,-0.15433758,-0.60686235,-0.90878109,-1.0129835,-1.4573949,-2.0224671,-2.3890796,-2.6421044,-2.7372059,0
0.39760801,-0.72830254,-1.7980215,-2.3161048,-2.4281429,-2.637936,-2.6854949,-2.550609,-1.9970645,-1.411767,-1.0279443,-0.75419224,-0.66583516,-0.52998019,-0.074631736,0.34812456,0.44427403,0.44440522,0.44583867,0.38125287,0.38256657,0.3581805,0.44238701,0.47397913,0.41743752,0.44298406,0.42025414,0.46336423,0.42771973,0.43801605,0.40917839,0.37998385,0.43750282,0.40969468,0.39996501,0.41976337,0.4053415,0.34230796,0.32979271,0.32481191,0.29974068,0.27742296,0.23597758,0.24649863,0.26526665,0.24472,0.23462466,0.17277096,0.16294696,0.17070908,0.11745642,0.11507863,0.15651678,0.11792493,0.004534479,0.024448819,-0.017977278,0.035976826,0.12278934,0.042744704,0.020211726,-0.025064544,-0.046751383,-0.026051219,0.003434602,0.040841822,-0.012893147,0.003624186,0.077159117,0.092699474,0.15389906,0.15455146,0.21213627,0.30955128,0.26807302,0.20391883,0.28617767,0.36060694,0.3812943,0.46241378,0.45167811,0.42982267,0.47919988,0.49706683,0.57367955,0.58272397,0.52871552,0.55402271,0.55213593,0.57605507,0.55256653,0.59462122,0.61706422,0.60388831,0.649625,0.61384834,0.6673251,0.73351198,0.66859897,0.70729551,0.73192121,0.69166815,0.68219576,0.65687806,0.61317804,0.6191616,0.6861489,0.67220741,0.76354386,0.73012416,0.75967538,0.88074232,0.76824058,0.75782572,0.7757309,0.71688978,0.67667818,0.61567919,0.52977192,0.50079418,0.44116094,0.4295229,0.46187532,0.32214944,0.14444519,-0.013917781,0.004315465,0.25910334,0.31209382,0.14752561,-0.038976065,-0.48684892,-1.1781719,-1.8435244,-2.6581129,-3.5170736,-4.312808,-3.775397,-3.3521509,-1.7384242,0
-0.22645743,-1.4944446,-2.4070247,-2.9136535,-2.9444309,-2.8515089,-2.7784028,-2.4693413,-1.7099289,-1.2647411,-0.94241809,-0.79426813,-0.74626137,-0.33472682,0.095605617,0.21482957,0.26701979,0.31055434,0.29838607,0.30274742,0.27892657,0.21687705,0.26548863,0.2908543,0.2695245,0.30631903,0.3169951,0.25902301,0.2395439,0.23338859,0.1946959,0.23194207,0.24465049,0.21859013,0.21134425,0.17495522,0.1936799,0.21329791,0.16441434,0.15383974,0.15258057,0.13425663,0.12882853,0.14143848,0.093864382,0.062655196,0.065326579,0.007446138,0.016442895,0.021008305,-0.036938431,0.001776979,-0.005498023,-0.042740717,-0.089081099,-0.087232003,-0.089302376,-0.12392061,-0.089457874,-0.053005701,-0.015880764,-0.032411115,-0.055822183,-0.058598214,-0.036839334,0.001539901,-0.037650113,-0.008460039,0.081871901,0.091530649,0.15258057,0.23016367,0.2904433,0.31940341,0.33232923,0.35664565,0.36624928,0.36752389,0.42373664,0.46962746,0.46844557,0.49072753,0.48183825,0.54379844,0.53579168,0.57120746,0.61900611,0.55855096,0.58631608,0.61717717,0.59479156,0.55285639,0.59998113,0.65356082,0.66018643,0.6630011,0.69371423,0.65622645,0.61859167,0.66334061,0.74219523,0.883273,0.84705799,0.79962658,0.82815466,0.87325228,0.83927418,0.82063784,0.93242242,0.92647462,0.93171423,1.0292425,1.061152,1.0345059,0.98305439,0.98037121,0.94891205,0.86161585,0.7566926,0.65472028,0.74219523,0.79516234,0.64898175,0.54463247,0.41401261,0.21313534,0.12032018,0.30880777,0.50374645,0.33335737,0.089407568,-0.30074271,-1.0829661,-1.8235936,-2.6310612,-3.4067737,-3.9658759,-3.2353779,-2.4655124,-1.1016315,0
